[Tick #0] Attacker: [DIR: 3; POS: 54,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #695] Attacker: [DIR: 1; POS: 63,116]; Defender #0: [DIR: 3; POS: 23,4]; Defender #1: [DIR: 2; POS: 24,10]; Defender #2: [DIR: 1; POS: 36,92]; Defender #3: [DIR: 1; POS: 93,16]; 
[Tick #696] Attacker: [DIR: 1; POS: 64,116]; Defender #0: [DIR: 3; POS: 22,4]; Defender #1: [DIR: 2; POS: 24,11]; Defender #2: [DIR: 1; POS: 37,92]; Defender #3: [DIR: 1; POS: 94,16]; 
[Tick #697] Attacker: [DIR: 1; POS: 65,116]; Defender #0: [DIR: 3; POS: 21,4]; Defender #1: [DIR: 2; POS: 24,12]; Defender #2: [DIR: 1; POS: 38,92]; Defender #3: [DIR: 1; POS: 95,16]; 
[Tick #698] Attacker: [DIR: 1; POS: 66,116]; Defender #0: [DIR: 3; POS: 20,4]; Defender #1: [DIR: 2; POS: 24,13]; Defender #2: [DIR: 1; POS: 39,92]; Defender #3: [DIR: 2; POS: 96,16]; 
[Tick #699] Attacker: [DIR: 1; POS: 67,116]; Defender #0: [DIR: 3; POS: 19,4]; Defender #1: [DIR: 2; POS: 24,14]; Defender #2: [DIR: 1; POS: 40,92]; Defender #3: [DIR: 2; POS: 96,17]; 
[Tick #700] Attacker: [DIR: 1; POS: 68,116]; Defender #0: [DIR: 3; POS: 18,4]; Defender #1: [DIR: 2; POS: 24,15]; Defender #2: [DIR: 1; POS: 41,92]; Defender #3: [DIR: 2; POS: 96,18]; 
[Tick #701] Attacker: [DIR: 1; POS: 69,116]; Defender #0: [DIR: 3; POS: 17,4]; Defender #1: [DIR: 3; POS: 24,16]; Defender #2: [DIR: 1; POS: 42,92]; Defender #3: [DIR: 2; POS: 96,19]; 
[Tick #702] Attacker: [DIR: 1; POS: 70,116]; Defender #0: [DIR: 3; POS: 16,4]; Defender #1: [DIR: 3; POS: 23,16]; Defender #2: [DIR: 1; POS: 43,92]; Defender #3: [DIR: 2; POS: 96,20]; 
[Tick #703] Attacker: [DIR: 1; POS: 71,116]; Defender #0: [DIR: 3; POS: 15,4]; Defender #1: [DIR: 3; POS: 22,16]; Defender #2: [DIR: 1; POS: 44,92]; Defender #3: [DIR: 2; POS: 96,21]; 
[Tick #704] Attacker: [DIR: 0; POS: 72,116]; Defender #0: [DIR: 3; POS: 14,4]; Defender #1: [DIR: 3; POS: 21,16]; Defender #2: [DIR: 1; POS: 45,92]; Defender #3: [DIR: 2; POS: 96,22]; 
[Tick #705] Attacker: [DIR: 0; POS: 72,115]; Defender #0: [DIR: 3; POS: 13,4]; Defender #1: [DIR: 3; POS: 20,16]; Defender #2: [DIR: 1; POS: 46,92]; Defender #3: [DIR: 2; POS: 96,23]; 
[Tick #706] Attacker: [DIR: 0; POS: 72,114]; Defender #0: [DIR: 3; POS: 12,4]; Defender #1: [DIR: 3; POS: 19,16]; Defender #2: [DIR: 1; POS: 47,92]; Defender #3: [DIR: 2; POS: 96,24]; 
[Tick #707] Attacker: [DIR: 0; POS: 72,113]; Defender #0: [DIR: 3; POS: 11,4]; Defender #1: [DIR: 3; POS: 18,16]; Defender #2: [DIR: 1; POS: 48,92]; Defender #3: [DIR: 2; POS: 96,25]; 
[Tick #708] Attacker: [DIR: 0; POS: 72,112]; Defender #0: [DIR: 3; POS: 10,4]; Defender #1: [DIR: 3; POS: 17,16]; Defender #2: [DIR: 1; POS: 49,92]; Defender #3: [DIR: 2; POS: 96,26]; 
[Tick #709] Attacker: [DIR: 0; POS: 72,111]; Defender #0: [DIR: 3; POS: 9,4]; Defender #1: [DIR: 3; POS: 16,16]; Defender #2: [DIR: 1; POS: 50,92]; Defender #3: [DIR: 2; POS: 96,27]; 
[Tick #710] Attacker: [DIR: 0; POS: 72,110]; Defender #0: [DIR: 3; POS: 8,4]; Defender #1: [DIR: 3; POS: 15,16]; Defender #2: [DIR: 1; POS: 51,92]; Defender #3: [DIR: 2; POS: 96,28]; 
[Tick #711] Attacker: [DIR: 0; POS: 72,109]; Defender #0: [DIR: 3; POS: 7,4]; Defender #1: [DIR: 3; POS: 14,16]; Defender #2: [DIR: 1; POS: 52,92]; Defender #3: [DIR: 2; POS: 96,29]; 
[Tick #712] Attacker: [DIR: 0; POS: 72,108]; Defender #0: [DIR: 3; POS: 6,4]; Defender #1: [DIR: 3; POS: 13,16]; Defender #2: [DIR: 1; POS: 53,92]; Defender #3: [DIR: 2; POS: 96,30]; 
[Tick #713] Attacker: [DIR: 0; POS: 72,107]; Defender #0: [DIR: 3; POS: 5,4]; Defender #1: [DIR: 2; POS: 12,16]; Defender #2: [DIR: 1; POS: 54,92]; Defender #3: [DIR: 2; POS: 96,31]; 
[Tick #714] Attacker: [DIR: 0; POS: 72,106]; Defender #0: [DIR: 2; POS: 4,4]; Defender #1: [DIR: 2; POS: 12,17]; Defender #2: [DIR: 1; POS: 55,92]; Defender #3: [DIR: 2; POS: 96,32]; 
[Tick #715] Attacker: [DIR: 0; POS: 72,105]; Defender #0: [DIR: 2; POS: 4,5]; Defender #1: [DIR: 2; POS: 12,18]; Defender #2: [DIR: 1; POS: 56,92]; Defender #3: [DIR: 2; POS: 96,33]; 
[Tick #716] Attacker: [DIR: 3; POS: 72,104]; Defender #0: [DIR: 2; POS: 4,6]; Defender #1: [DIR: 2; POS: 12,19]; Defender #2: [DIR: 1; POS: 57,92]; Defender #3: [DIR: 2; POS: 96,34]; 
[Tick #717] Attacker: [DIR: 3; POS: 71,104]; Defender #0: [DIR: 2; POS: 4,7]; Defender #1: [DIR: 2; POS: 12,20]; Defender #2: [DIR: 1; POS: 58,92]; Defender #3: [DIR: 2; POS: 96,35]; 
[Tick #718] Attacker: [DIR: 3; POS: 70,104]; Defender #0: [DIR: 2; POS: 4,8]; Defender #1: [DIR: 2; POS: 12,21]; Defender #2: [DIR: 1; POS: 59,92]; Defender #3: [DIR: 2; POS: 96,36]; 
[Tick #719] Attacker: [DIR: 3; POS: 69,104]; Defender #0: [DIR: 2; POS: 4,9]; Defender #1: [DIR: 2; POS: 12,22]; Defender #2: [DIR: 1; POS: 60,92]; Defender #3: [DIR: 2; POS: 96,37]; 
[Tick #720] Attacker: [DIR: 3; POS: 68,104]; Defender #0: [DIR: 2; POS: 4,10]; Defender #1: [DIR: 2; POS: 12,23]; Defender #2: [DIR: 1; POS: 61,92]; Defender #3: [DIR: 2; POS: 96,38]; 
[Tick #721] Attacker: [DIR: 3; POS: 67,104]; Defender #0: [DIR: 2; POS: 4,11]; Defender #1: [DIR: 2; POS: 12,24]; Defender #2: [DIR: 1; POS: 62,92]; Defender #3: [DIR: 2; POS: 96,39]; 
[Tick #722] Attacker: [DIR: 3; POS: 66,104]; Defender #0: [DIR: 2; POS: 4,12]; Defender #1: [DIR: 2; POS: 12,25]; Defender #2: [DIR: 1; POS: 63,92]; Defender #3: [DIR: 2; POS: 96,40]; 
[Tick #723] Attacker: [DIR: 3; POS: 65,104]; Defender #0: [DIR: 2; POS: 4,13]; Defender #1: [DIR: 2; POS: 12,26]; Defender #2: [DIR: 1; POS: 64,92]; Defender #3: [DIR: 2; POS: 96,41]; 
[Tick #724] Attacker: [DIR: 3; POS: 64,104]; Defender #0: [DIR: 2; POS: 4,14]; Defender #1: [DIR: 2; POS: 12,27]; Defender #2: [DIR: 1; POS: 65,92]; Defender #3: [DIR: 2; POS: 96,42]; 
[Tick #725] Attacker: [DIR: 3; POS: 63,104]; Defender #0: [DIR: 2; POS: 4,15]; Defender #1: [DIR: 2; POS: 12,28]; Defender #2: [DIR: 1; POS: 66,92]; Defender #3: [DIR: 2; POS: 96,43]; 
[Tick #726] Attacker: [DIR: 3; POS: 62,104]; Defender #0: [DIR: 1; POS: 4,16]; Defender #1: [DIR: 2; POS: 12,29]; Defender #2: [DIR: 1; POS: 67,92]; Defender #3: [DIR: 2; POS: 96,44]; 
[Tick #727] Attacker: [DIR: 3; POS: 61,104]; Defender #0: [DIR: 1; POS: 5,16]; Defender #1: [DIR: 2; POS: 12,30]; Defender #2: [DIR: 1; POS: 68,92]; Defender #3: [DIR: 2; POS: 96,45]; 
[Tick #728] Attacker: [DIR: 0; POS: 60,104]; Defender #0: [DIR: 1; POS: 6,16]; Defender #1: [DIR: 2; POS: 12,31]; Defender #2: [DIR: 1; POS: 69,92]; Defender #3: [DIR: 2; POS: 96,46]; 
[Tick #729] Attacker: [DIR: 0; POS: 60,103]; Defender #0: [DIR: 1; POS: 7,16]; Defender #1: [DIR: 2; POS: 12,32]; Defender #2: [DIR: 1; POS: 70,92]; Defender #3: [DIR: 2; POS: 96,47]; 
[Tick #730] Attacker: [DIR: 0; POS: 60,102]; Defender #0: [DIR: 1; POS: 8,16]; Defender #1: [DIR: 2; POS: 12,33]; Defender #2: [DIR: 1; POS: 71,92]; Defender #3: [DIR: 2; POS: 96,48]; 
[Tick #731] Attacker: [DIR: 0; POS: 60,101]; Defender #0: [DIR: 1; POS: 9,16]; Defender #1: [DIR: 2; POS: 12,34]; Defender #2: [DIR: 0; POS: 72,92]; Defender #3: [DIR: 2; POS: 96,49]; 
[Tick #732] Attacker: [DIR: 0; POS: 60,100]; Defender #0: [DIR: 1; POS: 10,16]; Defender #1: [DIR: 2; POS: 12,35]; Defender #2: [DIR: 0; POS: 72,91]; Defender #3: [DIR: 2; POS: 96,50]; 
[Tick #733] Attacker: [DIR: 0; POS: 60,99]; Defender #0: [DIR: 1; POS: 11,16]; Defender #1: [DIR: 2; POS: 12,36]; Defender #2: [DIR: 0; POS: 72,90]; Defender #3: [DIR: 2; POS: 96,51]; 
[Tick #734] Attacker: [DIR: 0; POS: 60,98]; Defender #0: [DIR: 2; POS: 12,16]; Defender #1: [DIR: 2; POS: 12,37]; Defender #2: [DIR: 0; POS: 72,89]; Defender #3: [DIR: 2; POS: 96,52]; 
[Tick #735] Attacker: [DIR: 0; POS: 60,97]; Defender #0: [DIR: 2; POS: 12,17]; Defender #1: [DIR: 2; POS: 12,38]; Defender #2: [DIR: 0; POS: 72,88]; Defender #3: [DIR: 2; POS: 96,53]; 
[Tick #736] Attacker: [DIR: 0; POS: 60,96]; Defender #0: [DIR: 2; POS: 12,18]; Defender #1: [DIR: 2; POS: 12,39]; Defender #2: [DIR: 0; POS: 72,87]; Defender #3: [DIR: 2; POS: 96,54]; 
[Tick #737] Attacker: [DIR: 0; POS: 60,95]; Defender #0: [DIR: 2; POS: 12,19]; Defender #1: [DIR: 2; POS: 12,40]; Defender #2: [DIR: 0; POS: 72,86]; Defender #3: [DIR: 2; POS: 96,55]; 
[Tick #738] Attacker: [DIR: 0; POS: 60,94]; Defender #0: [DIR: 2; POS: 12,20]; Defender #1: [DIR: 2; POS: 12,41]; Defender #2: [DIR: 0; POS: 72,85]; Defender #3: [DIR: 2; POS: 96,56]; 
[Tick #739] Attacker: [DIR: 0; POS: 60,93]; Defender #0: [DIR: 2; POS: 12,21]; Defender #1: [DIR: 2; POS: 12,42]; Defender #2: [DIR: 0; POS: 72,84]; Defender #3: [DIR: 2; POS: 96,57]; 
[Tick #740] Attacker: [DIR: 1; POS: 60,92]; Defender #0: [DIR: 2; POS: 12,22]; Defender #1: [DIR: 2; POS: 12,43]; Defender #2: [DIR: 0; POS: 72,83]; Defender #3: [DIR: 2; POS: 96,58]; 
[Tick #741] Attacker: [DIR: 1; POS: 61,92]; Defender #0: [DIR: 2; POS: 12,23]; Defender #1: [DIR: 2; POS: 12,44]; Defender #2: [DIR: 0; POS: 72,82]; Defender #3: [DIR: 2; POS: 96,59]; 
[Tick #742] Attacker: [DIR: 1; POS: 62,92]; Defender #0: [DIR: 2; POS: 12,24]; Defender #1: [DIR: 2; POS: 12,45]; Defender #2: [DIR: 0; POS: 72,81]; Defender #3: [DIR: 2; POS: 96,60]; 
[Tick #743] Attacker: [DIR: 1; POS: 63,92]; Defender #0: [DIR: 2; POS: 12,25]; Defender #1: [DIR: 2; POS: 12,46]; Defender #2: [DIR: 1; POS: 72,80]; Defender #3: [DIR: 2; POS: 96,61]; 
[Tick #744] Attacker: [DIR: 1; POS: 64,92]; Defender #0: [DIR: 2; POS: 12,26]; Defender #1: [DIR: 2; POS: 12,47]; Defender #2: [DIR: 1; POS: 73,80]; Defender #3: [DIR: 2; POS: 96,62]; 
[Tick #745] Attacker: [DIR: 1; POS: 65,92]; Defender #0: [DIR: 2; POS: 12,27]; Defender #1: [DIR: 2; POS: 12,48]; Defender #2: [DIR: 1; POS: 74,80]; Defender #3: [DIR: 2; POS: 96,63]; 
[Tick #746] Attacker: [DIR: 1; POS: 66,92]; Defender #0: [DIR: 2; POS: 12,28]; Defender #1: [DIR: 2; POS: 12,49]; Defender #2: [DIR: 1; POS: 75,80]; Defender #3: [DIR: 2; POS: 96,64]; 
[Tick #747] Attacker: [DIR: 1; POS: 67,92]; Defender #0: [DIR: 2; POS: 12,29]; Defender #1: [DIR: 2; POS: 12,50]; Defender #2: [DIR: 1; POS: 76,80]; Defender #3: [DIR: 2; POS: 96,65]; 
[Tick #748] Attacker: [DIR: 1; POS: 68,92]; Defender #0: [DIR: 2; POS: 12,30]; Defender #1: [DIR: 2; POS: 12,51]; Defender #2: [DIR: 1; POS: 77,80]; Defender #3: [DIR: 2; POS: 96,66]; 
[Tick #749] Attacker: [DIR: 1; POS: 69,92]; Defender #0: [DIR: 2; POS: 12,31]; Defender #1: [DIR: 2; POS: 12,52]; Defender #2: [DIR: 1; POS: 78,80]; Defender #3: [DIR: 2; POS: 96,67]; 
[Tick #750] Attacker: [DIR: 1; POS: 70,92]; Defender #0: [DIR: 2; POS: 12,32]; Defender #1: [DIR: 2; POS: 12,53]; Defender #2: [DIR: 1; POS: 79,80]; Defender #3: [DIR: 2; POS: 96,68]; 
[Tick #751] Attacker: [DIR: 1; POS: 71,92]; Defender #0: [DIR: 2; POS: 12,33]; Defender #1: [DIR: 2; POS: 12,54]; Defender #2: [DIR: 1; POS: 80,80]; Defender #3: [DIR: 2; POS: 96,69]; 
[Tick #752] Attacker: [DIR: 0; POS: 72,92]; Defender #0: [DIR: 2; POS: 12,34]; Defender #1: [DIR: 2; POS: 12,55]; Defender #2: [DIR: 1; POS: 81,80]; Defender #3: [DIR: 2; POS: 96,70]; 
[Tick #753] Attacker: [DIR: 0; POS: 72,91]; Defender #0: [DIR: 2; POS: 12,35]; Defender #1: [DIR: 2; POS: 12,56]; Defender #2: [DIR: 1; POS: 82,80]; Defender #3: [DIR: 2; POS: 96,71]; 
[Tick #754] Attacker: [DIR: 0; POS: 72,90]; Defender #0: [DIR: 2; POS: 12,36]; Defender #1: [DIR: 2; POS: 12,57]; Defender #2: [DIR: 1; POS: 83,80]; Defender #3: [DIR: 2; POS: 96,72]; 
[Tick #755] Attacker: [DIR: 0; POS: 72,89]; Defender #0: [DIR: 2; POS: 12,37]; Defender #1: [DIR: 2; POS: 12,58]; Defender #2: [DIR: 1; POS: 84,80]; Defender #3: [DIR: 2; POS: 96,73]; 
[Tick #756] Attacker: [DIR: 0; POS: 72,88]; Defender #0: [DIR: 2; POS: 12,38]; Defender #1: [DIR: 2; POS: 12,59]; Defender #2: [DIR: 1; POS: 85,80]; Defender #3: [DIR: 2; POS: 96,74]; 
[Tick #757] Attacker: [DIR: 0; POS: 72,87]; Defender #0: [DIR: 2; POS: 12,39]; Defender #1: [DIR: 2; POS: 12,60]; Defender #2: [DIR: 1; POS: 86,80]; Defender #3: [DIR: 2; POS: 96,75]; 
[Tick #758] Attacker: [DIR: 0; POS: 72,86]; Defender #0: [DIR: 2; POS: 12,40]; Defender #1: [DIR: 2; POS: 12,61]; Defender #2: [DIR: 1; POS: 87,80]; Defender #3: [DIR: 2; POS: 96,76]; 
[Tick #759] Attacker: [DIR: 0; POS: 72,85]; Defender #0: [DIR: 2; POS: 12,41]; Defender #1: [DIR: 2; POS: 12,62]; Defender #2: [DIR: 1; POS: 88,80]; Defender #3: [DIR: 2; POS: 96,77]; 
[Tick #760] Attacker: [DIR: 0; POS: 72,84]; Defender #0: [DIR: 2; POS: 12,42]; Defender #1: [DIR: 2; POS: 12,63]; Defender #2: [DIR: 1; POS: 89,80]; Defender #3: [DIR: 2; POS: 96,78]; 
[Tick #761] Attacker: [DIR: 0; POS: 72,83]; Defender #0: [DIR: 2; POS: 12,43]; Defender #1: [DIR: 2; POS: 12,64]; Defender #2: [DIR: 1; POS: 90,80]; Defender #3: [DIR: 2; POS: 96,79]; 
[Tick #762] Attacker: [DIR: 0; POS: 72,82]; Defender #0: [DIR: 2; POS: 12,44]; Defender #1: [DIR: 2; POS: 12,65]; Defender #2: [DIR: 1; POS: 91,80]; Defender #3: [DIR: 3; POS: 96,80]; 
[Tick #763] Attacker: [DIR: 0; POS: 72,81]; Defender #0: [DIR: 2; POS: 12,45]; Defender #1: [DIR: 2; POS: 12,66]; Defender #2: [DIR: 1; POS: 92,80]; Defender #3: [DIR: 3; POS: 95,80]; 
[Tick #764] Attacker: [DIR: 1; POS: 72,80]; Defender #0: [DIR: 2; POS: 12,46]; Defender #1: [DIR: 2; POS: 12,67]; Defender #2: [DIR: 1; POS: 93,80]; Defender #3: [DIR: 3; POS: 94,80]; 
[Tick #765] Attacker: [DIR: 1; POS: 73,80]; Defender #0: [DIR: 2; POS: 12,47]; Defender #1: [DIR: 3; POS: 12,68]; Defender #2: [DIR: 1; POS: 94,80]; Defender #3: [DIR: 3; POS: 93,80]; 
[Tick #766] Attacker: [DIR: 1; POS: 74,80]; Defender #0: [DIR: 2; POS: 12,48]; Defender #1: [DIR: 3; POS: 11,68]; Defender #2: [DIR: 1; POS: 95,80]; Defender #3: [DIR: 3; POS: 92,80]; 
[Tick #767] Attacker: [DIR: 1; POS: 75,80]; Defender #0: [DIR: 2; POS: 12,49]; Defender #1: [DIR: 3; POS: 10,68]; Defender #2: [DIR: 0; POS: 96,80]; Defender #3: [DIR: 3; POS: 91,80]; 
[Tick #768] Attacker: [DIR: 1; POS: 76,80]; Defender #0: [DIR: 2; POS: 12,50]; Defender #1: [DIR: 3; POS: 9,68]; Defender #2: [DIR: 0; POS: 96,79]; Defender #3: [DIR: 3; POS: 90,80]; 
[Tick #769] Attacker: [DIR: 1; POS: 77,80]; Defender #0: [DIR: 2; POS: 12,51]; Defender #1: [DIR: 3; POS: 8,68]; Defender #2: [DIR: 0; POS: 96,78]; Defender #3: [DIR: 3; POS: 89,80]; 
[Tick #770] Attacker: [DIR: 1; POS: 78,80]; Defender #0: [DIR: 2; POS: 12,52]; Defender #1: [DIR: 3; POS: 7,68]; Defender #2: [DIR: 0; POS: 96,77]; Defender #3: [DIR: 3; POS: 88,80]; 
[Tick #771] Attacker: [DIR: 1; POS: 79,80]; Defender #0: [DIR: 2; POS: 12,53]; Defender #1: [DIR: 3; POS: 6,68]; Defender #2: [DIR: 0; POS: 96,76]; Defender #3: [DIR: 3; POS: 87,80]; 
[Tick #772] Attacker: [DIR: 1; POS: 80,80]; Defender #0: [DIR: 2; POS: 12,54]; Defender #1: [DIR: 3; POS: 5,68]; Defender #2: [DIR: 0; POS: 96,75]; Defender #3: [DIR: 3; POS: 86,80]; 
[Tick #773] Attacker: [DIR: 1; POS: 81,80]; Defender #0: [DIR: 2; POS: 12,55]; Defender #1: [DIR: 3; POS: 4,68]; Defender #2: [DIR: 0; POS: 96,74]; Defender #3: [DIR: 3; POS: 85,80]; 
[Tick #774] Attacker: [DIR: 1; POS: 54,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #775] Attacker: [DIR: -1; POS: 55,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #776] Attacker: [DIR: -1; POS: 56,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #777] Attacker: [DIR: -1; POS: 57,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #778] Attacker: [DIR: -1; POS: 58,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #779] Attacker: [DIR: -1; POS: 59,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #780] Attacker: [DIR: -1; POS: 60,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #781] Attacker: [DIR: -1; POS: 61,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #782] Attacker: [DIR: -1; POS: 62,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #783] Attacker: [DIR: -1; POS: 63,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #784] Attacker: [DIR: -1; POS: 64,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #785] Attacker: [DIR: -1; POS: 65,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #786] Attacker: [DIR: -1; POS: 66,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #787] Attacker: [DIR: -1; POS: 67,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #788] Attacker: [DIR: -1; POS: 68,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #789] Attacker: [DIR: -1; POS: 69,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #790] Attacker: [DIR: -1; POS: 70,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #791] Attacker: [DIR: -1; POS: 71,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #792] Attacker: [DIR: -1; POS: 72,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #793] Attacker: [DIR: -1; POS: 73,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #794] Attacker: [DIR: -1; POS: 74,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #795] Attacker: [DIR: -1; POS: 75,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #796] Attacker: [DIR: -1; POS: 76,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #797] Attacker: [DIR: -1; POS: 77,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #798] Attacker: [DIR: -1; POS: 78,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #799] Attacker: [DIR: -1; POS: 79,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #800] Attacker: [DIR: -1; POS: 80,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #801] Attacker: [DIR: -1; POS: 81,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #802] Attacker: [DIR: -1; POS: 82,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #803] Attacker: [DIR: -1; POS: 83,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #804] Attacker: [DIR: -1; POS: 84,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #805] Attacker: [DIR: -1; POS: 85,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #806] Attacker: [DIR: -1; POS: 86,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
